location_id,location,location_name,year,age_group_id,age_group,age_start,age_end,sex_id,sex,unit,metric,measure,mean,lower,upper
135,BRA,Brazil,2009,8,15 to 19 yrs,15,19,1,male,pct,obese,prevalence,0.038,0.026,0.054
135,BRA,Brazil,2009,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.058,0.037,0.083
135,BRA,Brazil,2009,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.291,0.222,0.371
135,BRA,Brazil,2009,38,"20+ yrs, age-standardized",20,100,1,male,pct,obese,prevalence,0.11,0.099,0.122
135,BRA,Brazil,2009,38,"20+ yrs, age-standardized",20,100,1,male,pct,overweight,prevalence,0.5,0.473,0.526
135,BRA,Brazil,2009,10,25 to 29 yrs,25,29,1,male,pct,overweight,prevalence,0.415,0.334,0.504
135,BRA,Brazil,2009,10,25 to 29 yrs,25,29,1,male,pct,obese,prevalence,0.087,0.06,0.123
135,BRA,Brazil,2009,11,30 to 34 yrs,30,34,1,male,pct,obese,prevalence,0.106,0.073,0.15
135,BRA,Brazil,2009,11,30 to 34 yrs,30,34,1,male,pct,overweight,prevalence,0.479,0.388,0.576
135,BRA,Brazil,2009,12,35 to 39 yrs,35,39,1,male,pct,overweight,prevalence,0.532,0.444,0.624
135,BRA,Brazil,2009,12,35 to 39 yrs,35,39,1,male,pct,obese,prevalence,0.125,0.086,0.175
135,BRA,Brazil,2009,13,40 to 44 yrs,40,44,1,male,pct,obese,prevalence,0.132,0.094,0.185
135,BRA,Brazil,2009,13,40 to 44 yrs,40,44,1,male,pct,overweight,prevalence,0.564,0.469,0.646
135,BRA,Brazil,2009,14,45 to 49 yrs,45,49,1,male,pct,overweight,prevalence,0.577,0.485,0.666
135,BRA,Brazil,2009,14,45 to 49 yrs,45,49,1,male,pct,obese,prevalence,0.132,0.091,0.182
135,BRA,Brazil,2009,15,50 to 54 yrs,50,54,1,male,pct,overweight,prevalence,0.594,0.502,0.681
135,BRA,Brazil,2009,15,50 to 54 yrs,50,54,1,male,pct,obese,prevalence,0.143,0.099,0.195
135,BRA,Brazil,2009,16,55 to 59 yrs,55,59,1,male,pct,obese,prevalence,0.139,0.096,0.195
135,BRA,Brazil,2009,16,55 to 59 yrs,55,59,1,male,pct,overweight,prevalence,0.589,0.497,0.671
135,BRA,Brazil,2009,17,60 to 64 yrs,60,64,1,male,pct,obese,prevalence,0.123,0.084,0.169
135,BRA,Brazil,2009,17,60 to 64 yrs,60,64,1,male,pct,overweight,prevalence,0.58,0.488,0.667
135,BRA,Brazil,2009,18,65 to 69 yrs,65,69,1,male,pct,obese,prevalence,0.122,0.085,0.167
135,BRA,Brazil,2009,18,65 to 69 yrs,65,69,1,male,pct,overweight,prevalence,0.536,0.447,0.627
135,BRA,Brazil,2009,19,70 to 74 yrs,70,74,1,male,pct,obese,prevalence,0.105,0.073,0.15
135,BRA,Brazil,2009,19,70 to 74 yrs,70,74,1,male,pct,overweight,prevalence,0.549,0.458,0.631
135,BRA,Brazil,2009,20,75 to 79 yrs,75,79,1,male,pct,overweight,prevalence,0.505,0.415,0.592
135,BRA,Brazil,2009,20,75 to 79 yrs,75,79,1,male,pct,obese,prevalence,0.096,0.064,0.134
135,BRA,Brazil,2009,21,80+ yrs,80,100,1,male,pct,overweight,prevalence,0.447,0.357,0.541
135,BRA,Brazil,2009,21,80+ yrs,80,100,1,male,pct,obese,prevalence,0.064,0.042,0.093
135,BRA,Brazil,2009,34,2 to 4 yrs,2,4,2,female,pct,overweight,prevalence,0.238,0.174,0.313
135,BRA,Brazil,2009,34,2 to 4 yrs,2,4,2,female,pct,obese,prevalence,0.105,0.071,0.146
135,BRA,Brazil,2009,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,overweight,prevalence,0.227,0.195,0.26
135,BRA,Brazil,2009,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,obese,prevalence,0.073,0.059,0.089
135,BRA,Brazil,2009,6,5 to 9 yrs,5,9,2,female,pct,overweight,prevalence,0.246,0.181,0.327
135,BRA,Brazil,2009,6,5 to 9 yrs,5,9,2,female,pct,obese,prevalence,0.101,0.067,0.145
135,BRA,Brazil,2009,7,10 to 14 yrs,10,14,2,female,pct,obese,prevalence,0.043,0.029,0.063
135,BRA,Brazil,2009,7,10 to 14 yrs,10,14,2,female,pct,overweight,prevalence,0.22,0.162,0.291
135,BRA,Brazil,2009,8,15 to 19 yrs,15,19,2,female,pct,obese,prevalence,0.046,0.029,0.068
135,BRA,Brazil,2009,8,15 to 19 yrs,15,19,2,female,pct,overweight,prevalence,0.204,0.147,0.275
135,BRA,Brazil,2009,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.094,0.063,0.133
135,BRA,Brazil,2009,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.326,0.25,0.411
135,BRA,Brazil,2009,38,"20+ yrs, age-standardized",20,100,2,female,pct,obese,prevalence,0.188,0.17,0.206
135,BRA,Brazil,2009,38,"20+ yrs, age-standardized",20,100,2,female,pct,overweight,prevalence,0.547,0.521,0.573
135,BRA,Brazil,2009,10,25 to 29 yrs,25,29,2,female,pct,overweight,prevalence,0.387,0.305,0.475
135,BRA,Brazil,2009,10,25 to 29 yrs,25,29,2,female,pct,obese,prevalence,0.12,0.08,0.172
135,BRA,Brazil,2009,11,30 to 34 yrs,30,34,2,female,pct,obese,prevalence,0.158,0.112,0.218
135,BRA,Brazil,2009,11,30 to 34 yrs,30,34,2,female,pct,overweight,prevalence,0.466,0.377,0.56
135,BRA,Brazil,2009,12,35 to 39 yrs,35,39,2,female,pct,obese,prevalence,0.166,0.116,0.233
135,BRA,Brazil,2009,12,35 to 39 yrs,35,39,2,female,pct,overweight,prevalence,0.506,0.419,0.596
135,BRA,Brazil,2009,13,40 to 44 yrs,40,44,2,female,pct,obese,prevalence,0.197,0.139,0.266
135,BRA,Brazil,2009,13,40 to 44 yrs,40,44,2,female,pct,overweight,prevalence,0.57,0.476,0.655
135,BRA,Brazil,2009,14,45 to 49 yrs,45,49,2,female,pct,overweight,prevalence,0.616,0.524,0.694
135,BRA,Brazil,2009,14,45 to 49 yrs,45,49,2,female,pct,obese,prevalence,0.222,0.156,0.3
135,BRA,Brazil,2009,15,50 to 54 yrs,50,54,2,female,pct,obese,prevalence,0.245,0.178,0.323
135,BRA,Brazil,2009,15,50 to 54 yrs,50,54,2,female,pct,overweight,prevalence,0.668,0.584,0.747
135,BRA,Brazil,2009,16,55 to 59 yrs,55,59,2,female,pct,obese,prevalence,0.259,0.184,0.348
135,BRA,Brazil,2009,16,55 to 59 yrs,55,59,2,female,pct,overweight,prevalence,0.698,0.616,0.773
135,BRA,Brazil,2009,17,60 to 64 yrs,60,64,2,female,pct,obese,prevalence,0.268,0.193,0.351
135,BRA,Brazil,2009,17,60 to 64 yrs,60,64,2,female,pct,overweight,prevalence,0.714,0.632,0.788
135,BRA,Brazil,2009,18,65 to 69 yrs,65,69,2,female,pct,overweight,prevalence,0.708,0.628,0.777
135,BRA,Brazil,2009,18,65 to 69 yrs,65,69,2,female,pct,obese,prevalence,0.238,0.173,0.316
135,BRA,Brazil,2009,19,70 to 74 yrs,70,74,2,female,pct,obese,prevalence,0.244,0.175,0.321
135,BRA,Brazil,2009,19,70 to 74 yrs,70,74,2,female,pct,overweight,prevalence,0.697,0.612,0.774
135,BRA,Brazil,2009,20,75 to 79 yrs,75,79,2,female,pct,obese,prevalence,0.211,0.15,0.282
135,BRA,Brazil,2009,20,75 to 79 yrs,75,79,2,female,pct,overweight,prevalence,0.657,0.562,0.737
135,BRA,Brazil,2009,21,80+ yrs,80,100,2,female,pct,obese,prevalence,0.192,0.136,0.265
135,BRA,Brazil,2009,21,80+ yrs,80,100,2,female,pct,overweight,prevalence,0.599,0.502,0.698
135,BRA,Brazil,2009,34,2 to 4 yrs,2,4,3,both,pct,obese,prevalence,0.108,0.081,0.137
135,BRA,Brazil,2009,34,2 to 4 yrs,2,4,3,both,pct,overweight,prevalence,0.239,0.193,0.289
135,BRA,Brazil,2009,36,"2 to 19 yrs, age-standardized",2,19,3,both,pct,obese,prevalence,0.07,0.061,0.081
135,BRA,Brazil,2009,36,"2 to 19 yrs, age-standardized",2,19,3,both,pct,overweight,prevalence,0.219,0.196,0.241
135,BRA,Brazil,2009,6,5 to 9 yrs,5,9,3,both,pct,obese,prevalence,0.094,0.072,0.122
135,BRA,Brazil,2009,6,5 to 9 yrs,5,9,3,both,pct,overweight,prevalence,0.234,0.189,0.286
135,BRA,Brazil,2009,7,10 to 14 yrs,10,14,3,both,pct,obese,prevalence,0.041,0.031,0.054
135,BRA,Brazil,2009,7,10 to 14 yrs,10,14,3,both,pct,overweight,prevalence,0.213,0.173,0.26
135,BRA,Brazil,2009,8,15 to 19 yrs,15,19,3,both,pct,obese,prevalence,0.042,0.032,0.055
135,BRA,Brazil,2009,8,15 to 19 yrs,15,19,3,both,pct,overweight,prevalence,0.19,0.153,0.235
135,BRA,Brazil,2009,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.308,0.254,0.367
135,BRA,Brazil,2009,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.076,0.056,0.098
135,BRA,Brazil,2009,38,"20+ yrs, age-standardized",20,100,3,both,pct,obese,prevalence,0.151,0.141,0.162
135,BRA,Brazil,2009,38,"20+ yrs, age-standardized",20,100,3,both,pct,overweight,prevalence,0.526,0.506,0.545
135,BRA,Brazil,2009,10,25 to 29 yrs,25,29,3,both,pct,overweight,prevalence,0.401,0.342,0.461
135,BRA,Brazil,2009,10,25 to 29 yrs,25,29,3,both,pct,obese,prevalence,0.103,0.078,0.134
135,BRA,Brazil,2009,11,30 to 34 yrs,30,34,3,both,pct,obese,prevalence,0.132,0.102,0.17
135,BRA,Brazil,2009,11,30 to 34 yrs,30,34,3,both,pct,overweight,prevalence,0.473,0.411,0.539
135,BRA,Brazil,2009,12,35 to 39 yrs,35,39,3,both,pct,obese,prevalence,0.146,0.114,0.185
135,BRA,Brazil,2009,12,35 to 39 yrs,35,39,3,both,pct,overweight,prevalence,0.519,0.455,0.583
135,BRA,Brazil,2009,13,40 to 44 yrs,40,44,3,both,pct,overweight,prevalence,0.567,0.502,0.63
135,BRA,Brazil,2009,13,40 to 44 yrs,40,44,3,both,pct,obese,prevalence,0.165,0.129,0.207
135,BRA,Brazil,2009,14,45 to 49 yrs,45,49,3,both,pct,obese,prevalence,0.179,0.14,0.226
135,BRA,Brazil,2009,14,45 to 49 yrs,45,49,3,both,pct,overweight,prevalence,0.597,0.534,0.655
135,BRA,Brazil,2009,15,50 to 54 yrs,50,54,3,both,pct,obese,prevalence,0.197,0.152,0.244
135,BRA,Brazil,2009,15,50 to 54 yrs,50,54,3,both,pct,overweight,prevalence,0.633,0.573,0.691
135,BRA,Brazil,2009,16,55 to 59 yrs,55,59,3,both,pct,overweight,prevalence,0.646,0.59,0.703
135,BRA,Brazil,2009,16,55 to 59 yrs,55,59,3,both,pct,obese,prevalence,0.203,0.157,0.252
135,BRA,Brazil,2009,17,60 to 64 yrs,60,64,3,both,pct,obese,prevalence,0.201,0.156,0.247
135,BRA,Brazil,2009,17,60 to 64 yrs,60,64,3,both,pct,overweight,prevalence,0.651,0.594,0.707
135,BRA,Brazil,2009,18,65 to 69 yrs,65,69,3,both,pct,obese,prevalence,0.185,0.142,0.232
135,BRA,Brazil,2009,18,65 to 69 yrs,65,69,3,both,pct,overweight,prevalence,0.629,0.569,0.687
135,BRA,Brazil,2009,19,70 to 74 yrs,70,74,3,both,pct,overweight,prevalence,0.631,0.572,0.687
135,BRA,Brazil,2009,19,70 to 74 yrs,70,74,3,both,pct,obese,prevalence,0.183,0.141,0.231
135,BRA,Brazil,2009,20,75 to 79 yrs,75,79,3,both,pct,obese,prevalence,0.162,0.123,0.208
135,BRA,Brazil,2009,20,75 to 79 yrs,75,79,3,both,pct,overweight,prevalence,0.592,0.526,0.658
135,BRA,Brazil,2009,21,80+ yrs,80,100,3,both,pct,overweight,prevalence,0.538,0.47,0.605
135,BRA,Brazil,2009,21,80+ yrs,80,100,3,both,pct,obese,prevalence,0.141,0.105,0.184
135,BRA,Brazil,2010,34,2 to 4 yrs,2,4,1,male,pct,overweight,prevalence,0.241,0.178,0.316
135,BRA,Brazil,2010,34,2 to 4 yrs,2,4,1,male,pct,obese,prevalence,0.108,0.072,0.156
135,BRA,Brazil,2010,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,overweight,prevalence,0.214,0.184,0.247
135,BRA,Brazil,2010,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,obese,prevalence,0.067,0.054,0.082
135,BRA,Brazil,2010,6,5 to 9 yrs,5,9,1,male,pct,obese,prevalence,0.086,0.058,0.121
135,BRA,Brazil,2010,6,5 to 9 yrs,5,9,1,male,pct,overweight,prevalence,0.223,0.164,0.291
135,BRA,Brazil,2010,7,10 to 14 yrs,10,14,1,male,pct,obese,prevalence,0.04,0.028,0.057
135,BRA,Brazil,2010,7,10 to 14 yrs,10,14,1,male,pct,overweight,prevalence,0.212,0.155,0.28
135,BRA,Brazil,2010,8,15 to 19 yrs,15,19,1,male,pct,obese,prevalence,0.04,0.027,0.057
135,BRA,Brazil,2010,8,15 to 19 yrs,15,19,1,male,pct,overweight,prevalence,0.182,0.132,0.236
135,BRA,Brazil,2010,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.061,0.039,0.087
135,BRA,Brazil,2010,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.299,0.228,0.382
135,BRA,Brazil,2010,38,"20+ yrs, age-standardized",20,100,1,male,pct,overweight,prevalence,0.507,0.478,0.533
135,BRA,Brazil,2010,38,"20+ yrs, age-standardized",20,100,1,male,pct,obese,prevalence,0.112,0.101,0.124
135,BRA,Brazil,2010,10,25 to 29 yrs,25,29,1,male,pct,obese,prevalence,0.09,0.06,0.128
135,BRA,Brazil,2010,10,25 to 29 yrs,25,29,1,male,pct,overweight,prevalence,0.421,0.335,0.516
135,BRA,Brazil,2010,11,30 to 34 yrs,30,34,1,male,pct,overweight,prevalence,0.486,0.395,0.584
135,BRA,Brazil,2010,11,30 to 34 yrs,30,34,1,male,pct,obese,prevalence,0.108,0.072,0.157
135,BRA,Brazil,2010,12,35 to 39 yrs,35,39,1,male,pct,obese,prevalence,0.126,0.086,0.175
135,BRA,Brazil,2010,12,35 to 39 yrs,35,39,1,male,pct,overweight,prevalence,0.537,0.444,0.631
135,BRA,Brazil,2010,13,40 to 44 yrs,40,44,1,male,pct,overweight,prevalence,0.57,0.476,0.656
135,BRA,Brazil,2010,13,40 to 44 yrs,40,44,1,male,pct,obese,prevalence,0.134,0.092,0.186
135,BRA,Brazil,2010,14,45 to 49 yrs,45,49,1,male,pct,obese,prevalence,0.134,0.09,0.186
135,BRA,Brazil,2010,14,45 to 49 yrs,45,49,1,male,pct,overweight,prevalence,0.583,0.491,0.676
135,BRA,Brazil,2010,15,50 to 54 yrs,50,54,1,male,pct,overweight,prevalence,0.601,0.512,0.689
135,BRA,Brazil,2010,15,50 to 54 yrs,50,54,1,male,pct,obese,prevalence,0.144,0.099,0.197
135,BRA,Brazil,2010,16,55 to 59 yrs,55,59,1,male,pct,overweight,prevalence,0.595,0.502,0.679
135,BRA,Brazil,2010,16,55 to 59 yrs,55,59,1,male,pct,obese,prevalence,0.14,0.094,0.197
135,BRA,Brazil,2010,17,60 to 64 yrs,60,64,1,male,pct,overweight,prevalence,0.587,0.492,0.68
135,BRA,Brazil,2010,17,60 to 64 yrs,60,64,1,male,pct,obese,prevalence,0.125,0.084,0.171
135,BRA,Brazil,2010,18,65 to 69 yrs,65,69,1,male,pct,obese,prevalence,0.123,0.085,0.169
135,BRA,Brazil,2010,18,65 to 69 yrs,65,69,1,male,pct,overweight,prevalence,0.546,0.452,0.639
135,BRA,Brazil,2010,19,70 to 74 yrs,70,74,1,male,pct,overweight,prevalence,0.556,0.464,0.644
135,BRA,Brazil,2010,19,70 to 74 yrs,70,74,1,male,pct,obese,prevalence,0.107,0.074,0.152
135,BRA,Brazil,2010,20,75 to 79 yrs,75,79,1,male,pct,overweight,prevalence,0.516,0.424,0.604
135,BRA,Brazil,2010,20,75 to 79 yrs,75,79,1,male,pct,obese,prevalence,0.097,0.066,0.14
135,BRA,Brazil,2010,21,80+ yrs,80,100,1,male,pct,obese,prevalence,0.067,0.043,0.098
135,BRA,Brazil,2010,21,80+ yrs,80,100,1,male,pct,overweight,prevalence,0.459,0.368,0.557
135,BRA,Brazil,2010,34,2 to 4 yrs,2,4,2,female,pct,overweight,prevalence,0.236,0.17,0.312
135,BRA,Brazil,2010,34,2 to 4 yrs,2,4,2,female,pct,obese,prevalence,0.103,0.068,0.145
135,BRA,Brazil,2010,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,obese,prevalence,0.074,0.06,0.09
135,BRA,Brazil,2010,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,overweight,prevalence,0.232,0.198,0.267
135,BRA,Brazil,2010,6,5 to 9 yrs,5,9,2,female,pct,obese,prevalence,0.101,0.067,0.147
135,BRA,Brazil,2010,6,5 to 9 yrs,5,9,2,female,pct,overweight,prevalence,0.249,0.18,0.33
135,BRA,Brazil,2010,7,10 to 14 yrs,10,14,2,female,pct,overweight,prevalence,0.228,0.167,0.303
135,BRA,Brazil,2010,7,10 to 14 yrs,10,14,2,female,pct,obese,prevalence,0.045,0.03,0.067
135,BRA,Brazil,2010,8,15 to 19 yrs,15,19,2,female,pct,overweight,prevalence,0.213,0.153,0.289
135,BRA,Brazil,2010,8,15 to 19 yrs,15,19,2,female,pct,obese,prevalence,0.049,0.031,0.073
135,BRA,Brazil,2010,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.341,0.26,0.431
135,BRA,Brazil,2010,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.1,0.066,0.141
135,BRA,Brazil,2010,38,"20+ yrs, age-standardized",20,100,2,female,pct,obese,prevalence,0.193,0.175,0.213
135,BRA,Brazil,2010,38,"20+ yrs, age-standardized",20,100,2,female,pct,overweight,prevalence,0.558,0.531,0.586
135,BRA,Brazil,2010,10,25 to 29 yrs,25,29,2,female,pct,overweight,prevalence,0.399,0.31,0.489
135,BRA,Brazil,2010,10,25 to 29 yrs,25,29,2,female,pct,obese,prevalence,0.125,0.083,0.184
135,BRA,Brazil,2010,11,30 to 34 yrs,30,34,2,female,pct,overweight,prevalence,0.477,0.383,0.574
135,BRA,Brazil,2010,11,30 to 34 yrs,30,34,2,female,pct,obese,prevalence,0.163,0.112,0.221
135,BRA,Brazil,2010,12,35 to 39 yrs,35,39,2,female,pct,overweight,prevalence,0.516,0.422,0.61
135,BRA,Brazil,2010,12,35 to 39 yrs,35,39,2,female,pct,obese,prevalence,0.172,0.119,0.244
135,BRA,Brazil,2010,13,40 to 44 yrs,40,44,2,female,pct,obese,prevalence,0.203,0.141,0.278
135,BRA,Brazil,2010,13,40 to 44 yrs,40,44,2,female,pct,overweight,prevalence,0.581,0.482,0.67
135,BRA,Brazil,2010,14,45 to 49 yrs,45,49,2,female,pct,overweight,prevalence,0.625,0.532,0.704
135,BRA,Brazil,2010,14,45 to 49 yrs,45,49,2,female,pct,obese,prevalence,0.227,0.159,0.311
135,BRA,Brazil,2010,15,50 to 54 yrs,50,54,2,female,pct,overweight,prevalence,0.677,0.588,0.755
135,BRA,Brazil,2010,15,50 to 54 yrs,50,54,2,female,pct,obese,prevalence,0.251,0.179,0.336
135,BRA,Brazil,2010,16,55 to 59 yrs,55,59,2,female,pct,obese,prevalence,0.264,0.185,0.358
135,BRA,Brazil,2010,16,55 to 59 yrs,55,59,2,female,pct,overweight,prevalence,0.707,0.625,0.785
135,BRA,Brazil,2010,17,60 to 64 yrs,60,64,2,female,pct,obese,prevalence,0.272,0.195,0.358
135,BRA,Brazil,2010,17,60 to 64 yrs,60,64,2,female,pct,overweight,prevalence,0.724,0.642,0.8
135,BRA,Brazil,2010,18,65 to 69 yrs,65,69,2,female,pct,obese,prevalence,0.245,0.177,0.327
135,BRA,Brazil,2010,18,65 to 69 yrs,65,69,2,female,pct,overweight,prevalence,0.72,0.634,0.788
135,BRA,Brazil,2010,19,70 to 74 yrs,70,74,2,female,pct,obese,prevalence,0.25,0.178,0.331
135,BRA,Brazil,2010,19,70 to 74 yrs,70,74,2,female,pct,overweight,prevalence,0.709,0.63,0.783
135,BRA,Brazil,2010,20,75 to 79 yrs,75,79,2,female,pct,obese,prevalence,0.218,0.15,0.294
135,BRA,Brazil,2010,20,75 to 79 yrs,75,79,2,female,pct,overweight,prevalence,0.671,0.576,0.752
135,BRA,Brazil,2010,21,80+ yrs,80,100,2,female,pct,overweight,prevalence,0.615,0.515,0.711
135,BRA,Brazil,2010,21,80+ yrs,80,100,2,female,pct,obese,prevalence,0.196,0.134,0.272
135,BRA,Brazil,2010,34,2 to 4 yrs,2,4,3,both,pct,obese,prevalence,0.105,0.078,0.137
135,BRA,Brazil,2010,34,2 to 4 yrs,2,4,3,both,pct,overweight,prevalence,0.238,0.188,0.289
135,BRA,Brazil,2010,36,"2 to 19 yrs, age-standardized",2,19,3,both,pct,obese,prevalence,0.071,0.061,0.081
135,BRA,Brazil,2010,36,"2 to 19 yrs, age-standardized",2,19,3,both,pct,overweight,prevalence,0.222,0.199,0.246
135,BRA,Brazil,2010,6,5 to 9 yrs,5,9,3,both,pct,obese,prevalence,0.093,0.071,0.122
135,BRA,Brazil,2010,6,5 to 9 yrs,5,9,3,both,pct,overweight,prevalence,0.236,0.188,0.287
135,BRA,Brazil,2010,7,10 to 14 yrs,10,14,3,both,pct,obese,prevalence,0.043,0.032,0.056
135,BRA,Brazil,2010,7,10 to 14 yrs,10,14,3,both,pct,overweight,prevalence,0.22,0.177,0.27
135,BRA,Brazil,2010,8,15 to 19 yrs,15,19,3,both,pct,overweight,prevalence,0.197,0.158,0.242
135,BRA,Brazil,2010,8,15 to 19 yrs,15,19,3,both,pct,obese,prevalence,0.044,0.033,0.059
135,BRA,Brazil,2010,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.08,0.059,0.105
135,BRA,Brazil,2010,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.32,0.262,0.384
135,BRA,Brazil,2010,38,"20+ yrs, age-standardized",20,100,3,both,pct,overweight,prevalence,0.535,0.515,0.554
135,BRA,Brazil,2010,38,"20+ yrs, age-standardized",20,100,3,both,pct,obese,prevalence,0.155,0.144,0.167
135,BRA,Brazil,2010,10,25 to 29 yrs,25,29,3,both,pct,overweight,prevalence,0.41,0.348,0.474
135,BRA,Brazil,2010,10,25 to 29 yrs,25,29,3,both,pct,obese,prevalence,0.107,0.08,0.14
135,BRA,Brazil,2010,11,30 to 34 yrs,30,34,3,both,pct,obese,prevalence,0.136,0.104,0.173
135,BRA,Brazil,2010,11,30 to 34 yrs,30,34,3,both,pct,overweight,prevalence,0.481,0.419,0.548
135,BRA,Brazil,2010,12,35 to 39 yrs,35,39,3,both,pct,obese,prevalence,0.15,0.116,0.19
135,BRA,Brazil,2010,12,35 to 39 yrs,35,39,3,both,pct,overweight,prevalence,0.526,0.463,0.594
135,BRA,Brazil,2010,13,40 to 44 yrs,40,44,3,both,pct,obese,prevalence,0.169,0.13,0.214
135,BRA,Brazil,2010,13,40 to 44 yrs,40,44,3,both,pct,overweight,prevalence,0.576,0.509,0.64
135,BRA,Brazil,2010,14,45 to 49 yrs,45,49,3,both,pct,obese,prevalence,0.182,0.14,0.233
135,BRA,Brazil,2010,14,45 to 49 yrs,45,49,3,both,pct,overweight,prevalence,0.604,0.538,0.664
135,BRA,Brazil,2010,15,50 to 54 yrs,50,54,3,both,pct,obese,prevalence,0.2,0.155,0.251
135,BRA,Brazil,2010,15,50 to 54 yrs,50,54,3,both,pct,overweight,prevalence,0.641,0.582,0.699
135,BRA,Brazil,2010,16,55 to 59 yrs,55,59,3,both,pct,obese,prevalence,0.205,0.157,0.259
135,BRA,Brazil,2010,16,55 to 59 yrs,55,59,3,both,pct,overweight,prevalence,0.654,0.596,0.711
135,BRA,Brazil,2010,17,60 to 64 yrs,60,64,3,both,pct,obese,prevalence,0.204,0.158,0.252
135,BRA,Brazil,2010,17,60 to 64 yrs,60,64,3,both,pct,overweight,prevalence,0.66,0.604,0.719
135,BRA,Brazil,2010,18,65 to 69 yrs,65,69,3,both,pct,obese,prevalence,0.189,0.146,0.238
135,BRA,Brazil,2010,18,65 to 69 yrs,65,69,3,both,pct,overweight,prevalence,0.64,0.576,0.697
135,BRA,Brazil,2010,19,70 to 74 yrs,70,74,3,both,pct,obese,prevalence,0.187,0.144,0.236
135,BRA,Brazil,2010,19,70 to 74 yrs,70,74,3,both,pct,overweight,prevalence,0.642,0.58,0.7
135,BRA,Brazil,2010,20,75 to 79 yrs,75,79,3,both,pct,obese,prevalence,0.166,0.126,0.213
135,BRA,Brazil,2010,20,75 to 79 yrs,75,79,3,both,pct,overweight,prevalence,0.605,0.541,0.668
135,BRA,Brazil,2010,21,80+ yrs,80,100,3,both,pct,obese,prevalence,0.144,0.107,0.192
135,BRA,Brazil,2010,21,80+ yrs,80,100,3,both,pct,overweight,prevalence,0.552,0.481,0.621
135,BRA,Brazil,2011,34,2 to 4 yrs,2,4,1,male,pct,obese,prevalence,0.105,0.07,0.156
135,BRA,Brazil,2011,34,2 to 4 yrs,2,4,1,male,pct,overweight,prevalence,0.241,0.175,0.317
135,BRA,Brazil,2011,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,overweight,prevalence,0.216,0.186,0.25
135,BRA,Brazil,2011,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,obese,prevalence,0.068,0.054,0.083
135,BRA,Brazil,2011,6,5 to 9 yrs,5,9,1,male,pct,obese,prevalence,0.086,0.056,0.122
135,BRA,Brazil,2011,6,5 to 9 yrs,5,9,1,male,pct,overweight,prevalence,0.224,0.165,0.297
135,BRA,Brazil,2011,7,10 to 14 yrs,10,14,1,male,pct,overweight,prevalence,0.216,0.156,0.287
135,BRA,Brazil,2011,7,10 to 14 yrs,10,14,1,male,pct,obese,prevalence,0.042,0.028,0.059
135,BRA,Brazil,2011,8,15 to 19 yrs,15,19,1,male,pct,overweight,prevalence,0.186,0.136,0.242
135,BRA,Brazil,2011,8,15 to 19 yrs,15,19,1,male,pct,obese,prevalence,0.041,0.027,0.059
135,BRA,Brazil,2011,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.308,0.232,0.394
135,BRA,Brazil,2011,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.063,0.04,0.091
135,BRA,Brazil,2011,38,"20+ yrs, age-standardized",20,100,1,male,pct,overweight,prevalence,0.514,0.485,0.54
135,BRA,Brazil,2011,38,"20+ yrs, age-standardized",20,100,1,male,pct,obese,prevalence,0.114,0.102,0.127
135,BRA,Brazil,2011,10,25 to 29 yrs,25,29,1,male,pct,overweight,prevalence,0.426,0.336,0.523
135,BRA,Brazil,2011,10,25 to 29 yrs,25,29,1,male,pct,obese,prevalence,0.092,0.062,0.131
135,BRA,Brazil,2011,11,30 to 34 yrs,30,34,1,male,pct,overweight,prevalence,0.492,0.398,0.588
135,BRA,Brazil,2011,11,30 to 34 yrs,30,34,1,male,pct,obese,prevalence,0.11,0.074,0.159
135,BRA,Brazil,2011,12,35 to 39 yrs,35,39,1,male,pct,obese,prevalence,0.127,0.085,0.18
135,BRA,Brazil,2011,12,35 to 39 yrs,35,39,1,male,pct,overweight,prevalence,0.542,0.451,0.638
135,BRA,Brazil,2011,13,40 to 44 yrs,40,44,1,male,pct,overweight,prevalence,0.576,0.479,0.663
